10,164
10,165
10,166
10,167
10,168
10,169
10,170
10,171
10,172
10,173
10,174
10,175
10,176
10,177
10,178
10,179
10,180
10,181
10,182
10,183
10,184
10,185
10,186
10,187
10,188
10,189
10,190
10,191
10,192
10,193
10,194
10,195
10,196
10,197
10,198
10,199
10,200
11,80
11,90
11,100
11,110
11,120
11,130
11,140
11,150
11,160
11,170
11,180
11,190
11,200
12,80
12,85
12,90
12,95
12,100
12,105
12,110
12,115
12,120
12,125
12,130
12,135
12,140
12,145
12,150
12,155
12,160
12,165
12,170
12,175
12,180
12,185
12,190
12,195
12,200
12,205
13,80
13,90
13,100
13,110
13,120
13,130
13,140
13,150
13,160
13,180
13,190
13,200
14,75
14,80
14,85
14,90
14,95
14,100
14,105
14,110
14,115
14,120
14,125
14,130
14,135
14,140
14,145
14,150
14,155
14,160
14,165
14,170
14,180
14,185
14,195
14,200
15,74
15,76
15,78
15,80
15,82
15,84
15,86
15,88
15,90
15,92
15,94
15,96
15,98
15,100
15,102
15,104
15,106
15,108
15,110
15,112
15,114
15,116
15,118
15,120
15,122
15,124
15,126
15,128
15,130
15,132
15,134
15,136
15,138
15,140
15,142
15,144
15,146
15,148
15,150
15,152
15,154
15,156
15,158
15,160
15,164
15,166
15,168
15,170
15,172
15,174
15,176
15,180
15,182
15,184
15,188
16,75
16,80
16,85
16,90
16,95
16,100
16,105
16,110
16,115
16,120
16,125
16,130
16,135
16,140
16,145
16,150
16,155
16,160
16,170
16,195
17,80
17,90
17,100
17,110
17,120
17,130
17,140
17,150
17,160
17,170
17,180
17,190
17,200
18,75
18,80
18,85
18,90
18,95
18,100
18,105
18,110
18,115
18,120
18,125
18,130
18,135
18,140
18,145
18,170
18,175
18,180
18,185
18,190
18,210
19,70
19,80
19,90
19,100
19,110
19,120
19,130
19,140
19,170
19,180
19,190
19,210
20,67
20,68
20,69
20,70
20,71
20,72
20,73
20,74
20,75
20,76
20,77
20,78
20,79
20,80
20,81
20,82
20,83
20,84
20,85
20,86
20,87
20,88
20,89
20,90
20,91
20,92
20,93
20,94
20,95
20,96
20,97
20,98
20,99
20,100
20,101
20,102
20,103
20,104
20,105
20,106
20,107
20,108
20,109
20,110
20,111
20,112
20,113
20,114
20,115
20,116
20,117
20,118
20,119
20,120
20,121
20,122
20,123
20,124
20,125
20,126
20,127
20,128
20,129
20,130
20,131
20,132
20,133
20,134
20,135
20,136
20,137
20,138
20,139
20,140
20,141
20,142
20,143
20,144
20,169
20,171
20,183
20,184
20,185
20,186
20,187
20,188
20,189
20,190
20,191
20,192
20,193
20,194
20,195
20,204
20,205
20,206
20,207
20,211
20,212
20,213
21,70
21,80
21,90
21,100
21,110
21,120
21,140
21,190
21,210
22,70
22,75
22,80
22,85
22,90
22,95
22,100
22,105
22,110
22,115
22,120
22,125
22,130
22,145
22,190
22,195
22,210
22,215
23,70
23,80
23,90
23,100
23,110
23,120
23,200
23,210
23,220
24,65
24,70
24,75
24,80
24,85
24,90
24,95
24,100
24,105
24,110
24,115
24,120
24,125
24,195
24,200
24,210
24,215
24,220
25,64
25,66
25,68
25,70
25,72
25,74
25,76
25,78
25,80
25,82
25,84
25,86
25,88
25,90
25,92
25,94
25,96
25,98
25,100
25,102
25,104
25,106
25,108
25,110
25,112
25,114
25,116
25,118
25,120
25,124
25,126
25,128
25,130
25,132
25,198
25,200
25,202
25,204
25,214
25,216
25,218
25,220
25,222
25,226
26,65
26,70
26,75
26,80
26,85
26,90
26,95
26,100
26,105
26,110
26,115
26,120
26,125
26,205
26,220
26,225
27,60
27,70
27,80
27,90
27,100
27,110
27,120
27,220
28,60
28,65
28,70
28,75
28,80
28,85
28,90
28,95
28,100
28,105
28,110
28,115
28,125
28,130
28,205
28,210
28,220
28,225
28,230
29,60
29,70
29,80
29,90
29,100
29,230
30,56
30,57
30,58
30,59
30,60
30,61
30,62
30,63
30,64
30,65
30,66
30,67
30,68
30,69
30,70
30,71
30,72
30,73
30,74
30,75
30,76
30,77
30,78
30,79
30,80
30,81
30,82
30,83
30,84
30,85
30,86
30,87
30,88
30,89
30,90
30,91
30,92
30,93
30,94
30,95
30,96
30,97
30,98
30,99
30,100
30,101
30,102
30,103
30,104
30,105
30,106
30,223
30,224
30,225
30,226
30,227
30,228
30,229
30,230
30,231
30,232
30,233
30,234
30,235
30,240
31,60
31,70
31,80
31,90
31,100
31,230
32,55
32,60
32,65
32,70
32,75
32,80
32,85
32,90
32,95
32,100
32,215
32,235
33,60
33,70
33,80
33,90
33,100
33,230
33,240
34,55
34,60
34,65
34,70
34,75
34,80
34,85
34,90
34,95
34,105
34,220
34,230
34,235
34,240
35,50
35,52
35,54
35,56
35,58
35,60
35,62
35,64
35,66
35,68
35,70
35,72
35,74
35,76
35,78
35,80
35,82
35,84
35,86
35,88
35,90
35,92
35,94
35,96
35,232
35,234
35,236
35,238
35,240
36,50
36,55
36,60
36,65
36,70
36,75
36,80
36,85
36,90
36,235
36,240
37,50
37,60
37,70
37,80
37,90
37,240
38,50
38,55
38,60
38,65
38,70
38,75
38,80
38,85
38,260
39,50
39,60
39,70
39,80
39,260
40,47
40,48
40,49
40,50
40,51
40,52
40,53
40,54
40,55
40,56
40,57
40,58
40,59
40,60
40,61
40,62
40,63
40,64
40,65
40,66
40,67
40,68
40,69
40,70
40,71
40,72
40,73
40,74
40,75
40,76
40,77
40,78
40,79
40,80
40,81
40,82
40,83
40,84
40,85
40,86
40,241
40,244
40,245
40,246
40,259
40,261
40,262
40,263
41,50
41,60
41,70
41,80
41,260
42,50
42,55
42,60
42,65
42,70
42,75
42,80
42,255
42,265
43,50
43,60
43,70
43,80
43,260
44,45
44,50
44,55
44,60
44,65
44,70
44,75
44,80
44,260
45,46
45,48
45,50
45,52
45,54
45,56
45,58
45,60
45,62
45,64
45,66
45,68
45,70
45,72
45,74
45,76
45,78
45,80
45,246
45,250
45,260
45,262
45,264
45,266
45,268
45,270
46,45
46,50
46,55
46,60
46,65
46,70
46,75
46,265
47,50
47,60
47,70
47,270
48,45
48,50
48,55
48,60
48,65
48,70
48,75
48,260
48,265
48,270
49,40
49,50
49,60
49,70
49,80
49,270
50,39
50,40
50,41
50,42
50,43
50,44
50,45
50,46
50,47
50,48
50,49
50,50
50,51
50,52
50,53
50,54
50,55
50,56
50,57
50,58
50,59
50,60
50,61
50,62
50,63
50,64
50,65
50,66
50,67
50,68
50,69
50,70
50,71
50,72
50,73
50,74
50,75
50,79
50,233
50,234
50,235
50,236
50,237
50,257
50,258
50,259
50,262
50,263
50,264
50,265
50,266
50,267
50,268
50,269
50,270
50,271
50,272
51,40
51,50
51,60
51,70
51,240
51,270
52,40
52,45
52,50
52,55
52,60
52,65
52,70
52,240
52,245
52,260
52,265
52,270
53,40
53,50
53,60
53,70
53,240
53,250
53,260
53,270
54,40
54,45
54,50
54,55
54,60
54,65
54,70
54,240
54,265
54,270
55,36
55,38
55,40
55,42
55,44
55,46
55,48
55,50
55,52
55,54
55,56
55,58
55,60
55,62
55,64
55,66
55,68
55,70
55,72
55,240
55,242
55,244
55,246
55,248
55,250
55,264
55,266
55,268
55,270
55,272
55,274
55,278
56,35
56,40
56,45
56,50
56,55
56,60
56,65
56,245
56,250
56,260
56,265
56,270
56,275
57,40
57,50
57,60
57,70
57,250
57,270
58,35
58,40
58,45
58,50
58,55
58,60
58,65
58,70
58,245
58,250
58,255
58,265
58,270
58,275
58,280
59,40
59,50
59,60
59,250
59,270
59,280
60,32
60,33
60,34
60,35
60,36
60,37
60,38
60,39
60,40
60,41
60,42
60,43
60,44
60,45
60,46
60,47
60,48
60,49
60,50
60,51
60,52
60,53
60,54
60,55
60,56
60,57
60,58
60,59
60,60
60,61
60,62
60,63
60,64
60,65
60,66
60,67
60,68
60,69
60,244
60,245
60,246
60,247
60,248
60,249
60,250
60,251
60,252
60,253
60,254
60,255
60,256
60,257
60,267
60,268
60,269
60,270
60,271
60,272
60,273
60,274
60,275
60,276
60,277
60,278
60,281
60,282
61,40
61,50
61,60
61,250
61,270
62,30
62,35
62,40
62,45
62,50
62,55
62,60
62,65
62,250
62,255
62,260
62,270
62,275
63,30
63,40
63,50
63,60
63,250
63,260
63,270
63,280
64,30
64,35
64,40
64,45
64,50
64,55
64,60
64,250
64,255
64,260
64,270
64,275
64,280
65,28
65,30
65,32
65,34
65,36
65,38
65,40
65,42
65,44
65,46
65,48
65,50
65,52
65,54
65,56
65,58
65,60
65,62
65,250
65,252
65,254
65,256
65,258
65,260
65,262
65,266
65,270
65,272
65,274
65,276
65,278
65,280
65,284
66,30
66,35
66,40
66,45
66,50
66,55
66,60
66,255
66,260
66,265
66,270
66,275
66,280
66,285
67,30
67,40
67,50
67,60
67,260
67,270
67,280
68,30
68,35
68,40
68,45
68,50
68,55
68,255
68,260
68,265
68,270
68,275
68,280
68,285
69,30
69,40
69,50
69,260
69,280
70,24
70,25
70,26
70,27
70,28
70,29
70,30
70,31
70,32
70,33
70,34
70,35
70,36
70,37
70,38
70,39
70,40
70,41
70,42
70,43
70,44
70,45
70,46
70,47
70,48
70,49
70,50
70,51
70,52
70,53
70,54
70,55
70,56
70,57
70,58
70,256
70,257
70,258
70,259
70,260
70,261
70,262
70,263
70,264
70,265
70,266
70,267
70,268
70,269
70,270
70,271
70,272
70,273
70,274
70,275
70,276
70,277
70,278
70,279
70,280
70,281
70,282
70,283
70,284
70,286
70,287
71,30
71,40
71,50
71,260
71,280
72,25
72,30
72,35
72,40
72,45
72,50
72,55
72,260
72,265
72,275
72,280
73,30
73,40
73,50
73,260
73,270
73,280
74,25
74,30
74,35
74,40
74,45
74,50
74,55
74,260
74,265
74,270
74,275
74,280
74,285
75,22
75,24
75,26
75,28
75,30
75,32
75,34
75,36
75,38
75,40
75,42
75,44
75,46
75,48
75,50
75,52
75,54
75,260
75,262
75,264
75,266
75,268
75,270
75,272
75,274
75,276
75,278
75,280
75,282
75,284
75,286
75,288
76,20
76,25
76,30
76,35
76,40
76,45
76,50
76,265
76,270
76,275
76,280
76,285
76,290
77,20
77,30
77,40
77,50
77,270
77,280
77,290
78,20
78,25
78,30
78,35
78,40
78,45
78,50
78,265
78,270
78,275
78,280
78,285
78,290
79,20
79,30
79,40
79,50
79,270
79,280
79,290
80,17
80,18
80,19
80,20
80,21
80,22
80,23
80,24
80,25
80,26
80,27
80,28
80,29
80,30
80,31
80,32
80,33
80,34
80,35
80,36
80,37
80,38
80,39
80,40
80,41
80,42
80,43
80,44
80,45
80,46
80,47
80,48
80,49
80,50
80,264
80,265
80,266
80,267
80,268
80,269
80,270
80,271
80,272
80,273
80,274
80,275
80,276
80,277
80,278
80,279
80,280
80,281
80,282
80,283
80,284
80,285
80,286
80,287
80,288
80,289
80,290
80,291
81,20
81,30
81,40
81,270
81,280
81,290
82,20
82,25
82,30
82,35
82,40
82,45
82,270
82,275
82,280
82,285
82,290
83,20
83,30
83,40
83,270
83,280
83,290
84,20
84,25
84,30
84,35
84,40
84,45
84,270
84,275
84,280
84,285
84,290
85,16
85,18
85,20
85,22
85,24
85,26
85,28
85,30
85,32
85,34
85,36
85,38
85,40
85,42
85,44
85,46
85,268
85,270
85,272
85,274
85,276
85,278
85,280
85,282
85,284
85,286
85,288
85,290
85,292
86,15
86,20
86,25
86,30
86,35
86,40
86,45
86,270
86,275
86,280
86,285
86,290
87,20
87,30
87,40
87,270
87,280
87,290
88,15
88,20
88,25
88,30
88,35
88,40
88,270
88,275
88,280
88,285
88,290
89,20
89,30
89,40
89,280
89,290
90,13
90,14
90,15
90,16
90,17
90,18
90,19
90,20
90,21
90,22
90,23
90,24
90,25
90,26
90,27
90,28
90,29
90,30
90,31
90,32
90,33
90,34
90,35
90,36
90,37
90,38
90,39
90,40
90,41
90,42
90,43
90,271
90,272
90,273
90,274
90,275
90,276
90,277
90,278
90,279
90,280
90,281
90,282
90,283
90,284
90,285
90,286
90,287
90,288
90,289
90,290
90,291
90,292
90,293
90,294
90,295
91,20
91,30
91,40
91,280
91,290
92,15
92,20
92,25
92,30
92,35
92,40
92,275
92,280
92,285
92,290
92,295
93,20
93,30
93,40
93,280
93,290
94,15
94,20
94,25
94,30
94,35
94,40
94,275
94,280
94,285
94,290
94,295
95,12
95,14
95,16
95,18
95,20
95,22
95,24
95,26
95,28
95,30
95,32
95,34
95,36
95,38
95,40
95,274
95,276
95,278
95,280
95,282
95,284
95,286
95,288
95,290
95,292
95,294
95,296
96,15
96,20
96,25
96,30
96,35
96,275
96,280
96,285
96,290
96,295
97,20
97,30
97,280
97,290
98,15
98,20
98,25
98,30
98,35
98,275
98,280
98,285
98,290
98,295
99,20
99,30
99,280
99,290
100,10
100,11
100,12
100,13
100,14
100,15
100,16
100,17
100,18
100,19
100,20
100,21
100,22
100,23
100,24
100,25
100,26
100,27
100,28
100,29
100,30
100,31
100,32
100,33
100,34
100,35
100,36
100,37
100,38
100,275
100,276
100,277
100,278
100,279
100,280
100,281
100,282
100,283
100,284
100,285
100,286
100,287
100,288
100,289
100,290
100,291
100,292
100,293
100,294
100,295
100,296
100,297
101,10
101,20
101,30
101,280
101,290
102,10
102,15
102,20
102,25
102,30
102,35
102,280
102,285
102,290
102,295
103,10
103,20
103,30
103,280
103,290
104,10
104,15
104,20
104,25
104,30
104,35
104,280
104,285
104,290
104,295
105,10
105,12
105,14
105,16
105,18
105,20
105,22
105,24
105,26
105,28
105,30
105,32
105,34
105,278
105,280
105,282
105,284
105,286
105,288
105,290
105,292
105,294
105,296
105,298
106,10
106,15
106,20
106,25
106,30
106,35
106,280
106,285
106,290
106,295
107,10
107,20
107,30
107,280
107,290
108,10
108,15
108,20
108,25
108,30
108,280
108,285
108,290
108,295
109,10
109,20
109,30
109,280
109,290
110,8
110,9
110,10
110,11
110,12
110,13
110,14
110,15
110,16
110,17
110,18
110,19
110,20
110,21
110,22
110,23
110,24
110,25
110,26
110,27
110,28
110,29
110,30
110,31
110,32
110,280
110,281
110,282
110,283
110,284
110,285
110,286
110,287
110,288
110,289
110,290
110,291
110,292
110,293
110,294
110,295
110,296
110,297
110,298
110,299
111,10
111,20
111,30
111,280
111,290
112,10
112,15
112,20
112,25
112,30
112,280
112,285
112,290
112,295
113,10
113,20
113,30
113,280
113,290
114,10
114,15
114,20
114,25
114,30
114,285
114,290
114,295
115,6
115,8
115,10
115,12
115,14
115,16
115,18
115,20
115,22
115,24
115,26
115,28
115,30
115,282
115,284
115,286
115,288
115,290
115,292
115,294
115,296
115,298
116,10
116,15
116,20
116,25
116,30
116,285
116,290
116,295
117,10
117,20
117,30
117,290
118,5
118,10
118,15
118,20
118,25
118,285
118,290
118,295
119,10
119,20
119,290
120,5
120,6
120,7
120,8
120,9
120,10
120,11
120,12
120,13
120,14
120,15
120,16
120,17
120,18
120,19
120,20
120,21
120,22
120,23
120,24
120,25
120,26
120,27
120,28
120,283
120,284
120,285
120,286
120,287
120,288
120,289
120,290
120,291
120,292
120,293
120,294
120,295
120,296
120,297
120,298
120,299
121,10
121,20
121,290
122,5
122,10
122,15
122,20
122,25
122,285
122,290
122,295
123,10
123,20
123,290
124,5
124,10
124,15
124,20
124,25
124,285
124,290
124,295
125,4
125,6
125,8
125,10
125,12
125,14
125,16
125,18
125,20
125,22
125,24
125,26
125,284
125,286
125,288
125,290
125,292
125,294
125,296
125,298
126,5
126,10
126,15
126,20
126,25
126,285
126,290
126,295
127,10
127,20
127,290
128,5
128,10
128,15
128,20
128,25
128,285
128,290
128,295
129,10
129,20
129,290
130,3
130,4
130,5
130,6
130,7
130,8
130,9
130,10
130,11
130,12
130,13
130,14
130,15
130,16
130,17
130,18
130,19
130,20
130,21
130,22
130,23
130,24
130,284
130,285
130,286
130,287
130,288
130,289
130,290
130,291
130,292
130,293
130,294
130,295
130,296
130,297
130,298
130,299
131,10
131,20
131,290
132,5
132,10
132,15
132,20
132,285
132,290
132,295
133,10
133,20
133,290
134,5
134,10
134,15
134,20
134,285
134,290
134,295
135,2
135,4
135,6
135,8
135,10
135,12
135,14
135,16
135,18
135,20
135,22
135,286
135,288
135,290
135,292
135,294
135,296
135,298
136,5
136,10
136,15
136,20
136,290
136,295
137,10
137,20
137,290
138,5
138,10
138,15
138,20
138,290
138,295
139,10
139,20
139,290
140,2
140,3
140,4
140,5
140,6
140,7
140,8
140,9
140,10
140,11
140,12
140,13
140,14
140,15
140,16
140,17
140,18
140,19
140,20
140,21
140,287
140,288
140,289
140,290
140,291
140,292
140,293
140,294
140,295
140,296
140,297
140,298
140,299
141,10
141,20
141,290
142,5
142,10
142,15
142,20
142,290
142,295
143,10
143,20
143,290
144,5
144,10
144,15
144,20
144,290
144,295
145,2
145,4
145,6
145,8
145,10
145,12
145,14
145,16
145,18
145,288
145,290
145,292
145,294
145,296
145,298
146,5
146,10
146,15
146,290
146,295
147,10
147,290
148,5
148,10
148,15
148,290
148,295
149,10
149,290
150,1
150,2
150,3
150,4
150,5
150,6
150,7
150,8
150,9
150,10
150,11
150,12
150,13
150,14
150,15
150,16
150,17
150,18
150,286
150,287
150,288
150,289
150,290
150,291
150,292
150,293
150,294
150,295
150,296
150,297
150,298
150,299
151,10
151,290
152,0
152,5
152,10
152,15
152,290
152,295
153,0
153,10
153,290
154,0
154,5
154,10
154,15
154,290
154,295
155,0
155,2
155,4
155,6
155,8
155,10
155,12
155,14
155,16
155,18
155,286
155,288
155,290
155,292
155,294
155,296
155,298
156,0
156,5
156,10
156,15
156,285
156,290
156,295
157,0
157,10
157,290
158,0
158,5
158,10
158,15
158,285
158,290
158,295
159,0
159,10
159,290
160,0
160,1
160,2
160,3
160,4
160,5
160,6
160,7
160,8
160,9
160,10
160,11
160,12
160,13
160,14
160,15
160,16
160,17
160,285
160,286
160,287
160,288
160,289
160,290
160,291
160,292
160,293
160,294
160,295
160,296
160,297
160,298
160,299
161,0
161,10
161,290
162,0
162,5
162,10
162,15
162,285
162,290
162,295
163,0
163,10
163,290
164,0
164,5
164,10
164,15
164,285
164,290
164,295
165,0
165,2
165,4
165,6
165,8
165,10
165,12
165,14
165,16
165,284
165,286
165,288
165,290
165,292
165,294
165,296
165,298
166,0
166,5
166,10
166,15
166,285
166,290
166,295
167,0
167,10
167,290
168,0
168,5
168,10
168,15
168,285
168,290
168,295
169,0
169,10
169,290
170,0
170,1
170,2
170,3
170,4
170,5
170,6
170,7
170,8
170,9
170,10
170,11
170,12
170,13
170,14
170,15
170,16
170,283
170,284
170,285
170,286
170,287
170,288
170,289
170,290
170,291
170,292
170,293
170,294
170,295
170,296
170,297
170,298
170,299
171,0
171,10
171,290
172,0
172,5
172,10
172,15
172,285
172,290
172,295
173,0
173,10
173,290
174,0
174,5
174,10
174,15
174,285
174,290
174,295
175,0
175,2
175,4
175,6
175,8
175,10
175,12
175,14
175,16
175,282
175,284
175,286
175,288
175,290
175,292
175,294
175,296
175,298
176,0
176,5
176,10
176,15
176,285
176,290
176,295
177,0
177,10
177,280
177,290
178,0
178,5
178,10
178,15
178,280
178,285
178,290
178,295
179,0
179,10
179,280
179,290
180,0
180,1
180,2
180,3
180,4
180,5
180,6
180,7
180,8
180,9
180,10
180,11
180,12
180,13
180,14
180,15
180,16
180,17
180,279
180,280
180,281
180,282
180,283
180,284
180,285
180,286
180,287
180,288
180,289
180,290
180,291
180,292
180,293
180,294
180,295
180,296
180,297
181,0
181,10
181,280
181,290
182,0
182,5
182,10
182,15
182,280
182,285
182,290
182,295
183,0
183,10
183,280
183,290
184,0
184,5
184,10
184,15
184,280
184,285
184,290
184,295
185,0
185,2
185,4
185,6
185,8
185,10
185,12
185,14
185,16
185,278
185,280
185,282
185,284
185,286
185,288
185,290
185,292
185,294
185,296
186,0
186,5
186,10
186,15
186,280
186,285
186,290
186,295
187,0
187,10
187,280
187,290
188,0
188,5
188,10
188,15
188,275
188,280
188,285
188,290
188,295
189,0
189,10
189,280
189,290
190,0
190,1
190,2
190,3
190,4
190,5
190,6
190,7
190,8
190,9
190,10
190,11
190,12
190,13
190,14
190,15
190,16
190,17
190,18
190,19
190,274
190,275
190,276
190,277
190,278
190,279
190,280
190,281
190,282
190,283
190,284
190,285
190,286
190,287
190,288
190,289
190,290
190,291
190,292
190,293
190,294
190,295
191,0
191,10
191,280
191,290
192,0
192,5
192,10
192,15
192,20
192,275
192,280
192,285
192,290
193,10
193,20
193,280
193,290
194,5
194,10
194,15
194,20
194,275
194,280
194,285
194,290
195,2
195,4
195,6
195,8
195,10
195,12
195,14
195,16
195,18
195,20
195,274
195,276
195,278
195,280
195,282
195,284
195,286
195,288
195,290
195,292
195,294
196,5
196,10
196,15
196,20
196,275
196,280
196,285
196,290
197,10
197,20
197,280
197,290
198,5
198,10
198,15
198,20
198,270
198,275
198,280
198,285
198,290
199,10
199,20
199,280
199,290
200,2
200,3
200,4
200,5
200,6
200,7
200,8
200,9
200,10
200,11
200,12
200,13
200,14
200,15
200,16
200,17
200,18
200,19
200,20
200,21
200,22
200,271
200,272
200,273
200,274
200,275
200,276
200,277
200,278
200,279
200,280
200,281
200,282
200,283
200,284
200,285
200,286
200,287
200,288
200,289
200,290
200,291
200,292
201,10
201,20
201,280
201,290
202,5
202,10
202,15
202,20
202,270
202,275
202,280
202,285
202,290
203,10
203,20
203,270
203,280
203,290
204,5
204,10
204,15
204,20
204,270
204,275
204,280
204,285
204,290
205,2
205,4
205,6
205,8
205,10
205,12
205,14
205,16
205,18
205,20
205,22
205,270
205,272
205,274
205,276
205,278
205,280
205,282
205,284
205,286
205,288
205,290
206,5
206,10
206,15
206,20
206,270
206,275
206,280
206,285
206,290
207,10
207,20
207,270
207,280
208,5
208,10
208,15
208,20
208,270
208,275
208,280
208,285
209,10
209,20
209,270
209,280
210,3
210,4
210,5
210,6
210,7
210,8
210,9
210,10
210,11
210,12
210,13
210,14
210,15
210,16
210,17
210,18
210,19
210,20
210,21
210,22
210,23
210,24
210,25
210,26
210,265
210,266
210,267
210,268
210,269
210,270
210,271
210,272
210,273
210,274
210,275
210,276
210,277
210,278
210,279
210,280
210,281
210,282
210,283
210,284
210,285
210,286
210,287
211,10
211,20
211,270
211,280
212,5
212,10
212,15
212,20
212,25
212,265
212,270
212,275
212,280
212,285
213,10
213,20
213,270
213,280
214,5
214,10
214,15
214,20
214,25
214,265
214,270
214,275
214,280
214,285
215,6
215,8
215,10
215,12
215,14
215,16
215,18
215,20
215,22
215,24
215,26
215,262
215,264
215,266
215,268
215,270
215,272
215,274
215,276
215,278
215,280
215,282
215,284
216,5
216,10
216,15
216,20
216,25
216,265
216,270
216,275
216,280
217,10
217,20
217,270
217,280
218,5
218,10
218,15
218,20
218,25
218,260
218,265
218,270
218,275
218,280
219,10
219,20
219,260
219,270
219,280
220,5
220,6
220,7
220,8
220,9
220,10
220,11
220,12
220,13
220,14
220,15
220,16
220,17
220,18
220,19
220,20
220,21
220,22
220,23
220,24
220,25
220,26
220,27
220,28
220,29
220,258
220,259
220,260
220,261
220,262
220,263
220,264
220,265
220,266
220,267
220,268
220,269
220,270
220,271
220,272
220,273
220,274
220,275
220,276
220,277
220,278
220,279
220,280
220,281
220,282
221,10
221,20
221,260
221,270
221,280
222,10
222,15
222,20
222,25
222,260
222,265
222,270
222,275
222,280
223,10
223,20
223,30
223,260
223,270
223,280
224,10
224,15
224,20
224,25
224,30
224,255
224,260
224,265
224,270
224,275
225,8
225,10
225,12
225,14
225,16
225,18
225,20
225,22
225,24
225,26
225,28
225,30
225,254
225,256
225,258
225,260
225,262
225,264
225,266
225,268
225,270
225,272
225,274
225,276
225,278
226,10
226,15
226,20
226,25
226,30
226,255
226,260
226,265
226,270
226,275
227,10
227,20
227,30
227,260
227,270
228,10
228,15
228,20
228,25
228,30
228,255
228,260
228,265
228,270
228,275
229,10
229,20
229,30
229,250
229,260
229,270
230,9
230,10
230,11
230,12
230,13
230,14
230,15
230,16
230,17
230,18
230,19
230,20
230,21
230,22
230,23
230,24
230,25
230,26
230,27
230,28
230,29
230,30
230,31
230,32
230,33
230,250
230,251
230,252
230,253
230,254
230,255
230,256
230,257
230,258
230,259
230,260
230,261
230,262
230,263
230,264
230,265
230,266
230,267
230,268
230,269
230,270
230,271
230,272
230,273
230,274
230,275
231,10
231,20
231,30
231,250
231,260
231,270
232,10
232,15
232,20
232,25
232,30
232,35
232,250
232,255
232,260
232,265
232,270
233,10
233,20
233,30
233,250
233,260
233,270
234,10
234,15
234,20
234,25
234,30
234,35
234,250
234,255
234,260
234,265
234,270
235,12
235,14
235,16
235,18
235,20
235,22
235,24
235,26
235,28
235,30
235,32
235,34
235,36
235,246
235,248
235,250
235,252
235,254
235,256
235,258
235,260
235,262
235,264
235,266
235,268
235,270
235,272
236,15
236,20
236,25
236,30
236,35
236,245
236,250
236,255
236,260
236,265
236,270
237,20
237,30
237,250
237,260
237,270
238,15
238,20
238,25
238,30
238,35
238,245
238,250
238,255
238,260
238,265
238,270
239,20
239,30
239,40
239,250
239,260
239,270
240,13
240,14
240,15
240,16
240,17
240,18
240,19
240,20
240,21
240,22
240,23
240,24
240,25
240,26
240,27
240,28
240,29
240,30
240,31
240,32
240,33
240,34
240,35
240,36
240,37
240,38
240,39
240,40
240,241
240,242
240,243
240,244
240,245
240,246
240,247
240,250
240,251
240,252
240,253
240,254
240,255
240,256
240,257
240,258
240,259
240,260
240,261
240,262
240,263
240,264
240,265
240,266
240,267
240,268
240,269
241,20
241,30
241,40
241,240
241,250
241,260
242,15
242,20
242,25
242,30
242,35
242,40
242,240
242,245
242,250
242,255
242,260
242,265
243,20
243,30
243,40
243,240
243,250
243,260
244,15
244,20
244,25
244,30
244,35
244,40
244,240
244,245
244,250
244,255
244,260
244,265
245,16
245,18
245,20
245,22
245,24
245,26
245,28
245,30
245,32
245,34
245,36
245,38
245,40
245,42
245,44
245,236
245,238
245,240
245,242
